timestamp_index,Recommend.Other,Recommend.All,Recommend.MA,RSI,RSI[1],Stoch.K,Stoch.D,Stoch.K[1],Stoch.D[1],CCI20,CCI20[1],ADX,ADX+DI,ADX-DI,ADX+DI[1],ADX-DI[1],AO,AO[1],Mom,Mom[1],MACD.macd,MACD.signal,Rec.Stoch.RSI,Stoch.RSI.K,Rec.WR,W.R,Rec.BBPower,BBPower,Rec.UO,UO,close,EMA5,SMA5,EMA10,SMA10,EMA20,SMA20,EMA30,SMA30,EMA50,SMA50,EMA100,SMA100,EMA200,SMA200,Rec.Ichimoku,Ichimoku.BLine,Rec.VWMA,VWMA,Rec.HullMA9,HullMA9,Pivot.M.Classic.S3,Pivot.M.Classic.S2,Pivot.M.Classic.S1,Pivot.M.Classic.Middle,Pivot.M.Classic.R1,Pivot.M.Classic.R2,Pivot.M.Classic.R3,Pivot.M.Fibonacci.S3,Pivot.M.Fibonacci.S2,Pivot.M.Fibonacci.S1,Pivot.M.Fibonacci.Middle,Pivot.M.Fibonacci.R1,Pivot.M.Fibonacci.R2,Pivot.M.Fibonacci.R3,Pivot.M.Camarilla.S3,Pivot.M.Camarilla.S2,Pivot.M.Camarilla.S1,Pivot.M.Camarilla.Middle,Pivot.M.Camarilla.R1,Pivot.M.Camarilla.R2,Pivot.M.Camarilla.R3,Pivot.M.Woodie.S3,Pivot.M.Woodie.S2,Pivot.M.Woodie.S1,Pivot.M.Woodie.Middle,Pivot.M.Woodie.R1,Pivot.M.Woodie.R2,Pivot.M.Woodie.R3,Pivot.M.Demark.S1,Pivot.M.Demark.Middle,Pivot.M.Demark.R1,open,P.SAR,BB.lower,BB.upper,AO[2],volume,change,low,high,EXCHANGE,SYMBOL,INTERVAL,SCREEN,fecha,RECOMMENDATION,BUY,SELL,NEUTRAL,RECOMMENDATION,BUY,SELL,NEUTRAL,COMPUTE,EMA10,SMA10,EMA20,SMA20,EMA30,SMA30,EMA50,SMA50,EMA100,SMA100,EMA200,SMA200,Ichimoku,VWMA,HullMA,RECOMMENDATION,BUY,SELL,NEUTRAL,COMPUTE,RSI,STOCH.K,CCI,ADX,AO,Mom,MACD,Stoch.RSI,W%R,BBP,UO
1711040429435925.0,-0.09090909,0.35454545,0.8,63.55146651,62.77332641,98.71794872,96.7042217,97.32905983,91.61810412,144.59295261,160.28271774,16.51860931,29.24868797,16.66786795,29.60678432,16.87193532,0.87705882,0.74205882,1.3,1.5,0.47460373,0.35337057,0,100,0,0,0,1.48585132,0,61.92022263,562.9,562.63764047,562.66,562.30091128,562.15,561.9103224,561.735,561.60455315,561.60333333,561.0374026,561.148,560.34968362,559.048,560.20405666,560.374,0,561.6,1,561.69420427,-1,563.03888889,420.6,479.6,518.2,538.6,577.2,597.6,656.6,479.6,502.138,516.062,538.6,561.138,575.062,597.6,540.575,545.98333333,551.39166667,538.6,562.20833333,567.61666667,573.025,468.2,484.1,527.2,543.1,586.2,602.1,645.2,528.4,543.7,587.4,562.9,561.12545978,560.36638756,563.10361244,0.65323529,0.083,0.0177683,562.9,562.9,BINANCE,BNBUSDT,1m,crypto,2024-03-21 14:00:29.435925,BUY,14,3,9,STRONG_BUY,13,1,1,,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,NEUTRAL,BUY,SELL,NEUTRAL,1,2,8,,NEUTRAL,NEUTRAL,SELL,NEUTRAL,NEUTRAL,SELL,BUY,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711040489764450.0,0.27272727,0.4030303,0.53333333,53.54101789,54.61194911,76.05128205,87.14387464,88.05128205,93.14866615,38.56397145,72.95762342,13.6367524,25.52082708,25.0969943,25.8142139,25.38550875,0.75941176,0.77470588,1,0.5,0.37413747,0.34731312,0,56.62952689,0,-36,1,-0.07335193,0,50.32650371,562,562.24731587,562.46,562.12719187,562.17,561.84992889,561.705,561.58178281,561.56666667,561.04500927,561.194,560.36683526,559.073,560.21404575,560.3595,0,561.6,1,561.70485679,-1,562.48333333,420.6,479.6,518.2,538.6,577.2,597.6,656.6,479.6,502.138,516.062,538.6,561.138,575.062,597.6,540.575,545.98333333,551.39166667,538.6,562.20833333,567.61666667,573.025,468.2,484.1,527.2,543.1,586.2,602.1,645.2,528.4,543.7,587.4,562,561.3029138,560.42519533,562.98480467,0.74205882,0.017,-0.01779043,562,562,BINANCE,BNBUSDT,1m,crypto,2024-03-21 14:01:29.764450,BUY,14,3,9,STRONG_BUY,11,3,1,,SELL,SELL,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,NEUTRAL,BUY,SELL,BUY,3,0,8,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,BUY,BUY,NEUTRAL,NEUTRAL,BUY,NEUTRAL
1711040550094249.0,0,0.26666667,0.53333333,54.61194911,54.61194911,68,77.81196581,77.38461538,87.58831909,47.91408509,50.17921147,12.72250718,24.14854717,23.7475043,24.14854717,23.7475043,0.73558824,0.77647059,1,1.1,0.35529675,0.3501862,0,38.94977781,0,-32,0,0.08406569,0,55.89169001,562.1,562.2204328,562.38,562.13712393,562.28,561.88236196,561.72,561.62125156,561.58,561.09014924,561.282,560.40309634,559.12,560.23379658,560.3575,0,561.6,1,561.71764333,-1,562.20481481,420.6,479.6,518.2,538.6,577.2,597.6,656.6,479.6,502.138,516.062,538.6,561.138,575.062,597.6,540.575,545.98333333,551.39166667,538.6,562.20833333,567.61666667,573.025,468.2,484.1,527.2,543.1,586.2,602.1,645.2,528.4,543.7,587.4,562.1,561.46262242,560.42601391,563.01398609,0.77470588,0.19,0,562.1,562.1,BINANCE,BNBUSDT,1m,crypto,2024-03-21 14:02:30.094249,BUY,12,4,10,STRONG_BUY,11,3,1,,SELL,SELL,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,NEUTRAL,BUY,SELL,NEUTRAL,1,1,9,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,SELL,BUY,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711040610406040.0,-0.09090909,-0.17878788,-0.26666667,46.58428708,46.58428708,46.66666667,60.46153846,57.33333333,74.25641026,-45.86965546,-19.36994466,13.40285015,21.86906898,27.79881613,21.86906898,27.79881613,0.43441176,0.65882353,-0.6,0.2,0.21714661,0.31336745,0,12.98325927,0,-64,1,-1.10345389,0,48.19403159,561.3,561.73584409,561.92,561.86591131,562.14,561.75796468,561.675,561.55224262,561.52666667,561.06823642,561.32,560.40532892,559.161,560.23652458,560.3455,0,561.6,-1,561.71718122,-1,561.44777778,420.6,479.6,518.2,538.6,577.2,597.6,656.6,479.6,502.138,516.062,538.6,561.138,575.062,597.6,540.575,545.98333333,551.39166667,538.6,562.20833333,567.61666667,573.025,468.2,484.1,527.2,543.1,586.2,602.1,645.2,528.4,543.7,587.4,561.3,562.866,560.3759619,562.9740381,0.77647059,0.017,0,561.3,561.3,BINANCE,BNBUSDT,1m,crypto,2024-03-21 14:03:30.406040,SELL,6,11,9,SELL,5,9,1,,SELL,SELL,SELL,SELL,SELL,SELL,BUY,SELL,BUY,BUY,BUY,BUY,NEUTRAL,SELL,SELL,NEUTRAL,1,2,8,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,SELL,SELL,NEUTRAL,NEUTRAL,BUY,NEUTRAL
1711040671243416.0,0.09090909,0.51212121,0.93333333,60.61308765,60.61308765,78.66666667,68,68,67.57264957,140.18018018,80.6996621,12.866009,26.80585778,22.46922397,26.80585778,22.46922397,0.60764706,0.56235294,0.7,1.2,0.41088678,0.35584568,0,57.77077639,0,0,0,1.69908034,0,61.61083644,563.1,562.59056273,562.34,562.35805967,562.39,562.04087961,561.845,561.76073477,561.64,561.2157335,561.436,560.4936265,559.238,560.28274911,560.3575,0,561.7,1,561.95010628,1,562.38444444,420.6,479.6,518.2,538.6,577.2,597.6,656.6,479.6,502.138,516.062,538.6,561.138,575.062,597.6,540.575,545.98333333,551.39166667,538.6,562.20833333,567.61666667,573.025,468.2,484.1,527.2,543.1,586.2,602.1,645.2,528.4,543.7,587.4,563.1,561,560.31206165,563.37793835,0.65882353,0.04,0,563.1,563.1,BINANCE,BNBUSDT,1m,crypto,2024-03-21 14:04:31.243416,STRONG_BUY,16,1,9,STRONG_BUY,14,0,1,,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,NEUTRAL,BUY,BUY,NEUTRAL,2,1,8,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,BUY,SELL,BUY,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711040732556060.0,0.09090909,0.51212121,0.93333333,61.81315994,61.81315994,97.77777778,81.11111111,77.55555556,67.62962963,142.90669442,149.24039321,13.28518251,28.36119014,21.41641439,28.36119014,21.41641439,0.77352941,0.61617647,1.5,0.9,0.47376845,0.38198294,0,91.59807731,0,-3.33333333,0,1.75023212,0,63.04817763,563.3,562.87148626,562.62,562.55907361,562.56,562.17802939,561.99,561.87211296,561.72,561.305005,561.518,560.55308022,559.306,560.31474175,560.367,0,561.85,1,562.0491209,1,563.05074074,420.6,479.6,518.2,538.6,577.2,597.6,656.6,479.6,502.138,516.062,538.6,561.138,575.062,597.6,540.575,545.98333333,551.39166667,538.6,562.20833333,567.61666667,573.025,468.2,484.1,527.2,543.1,586.2,602.1,645.2,528.4,543.7,587.4,563.3,561,560.41278727,563.56721273,0.56235294,44.691,0,563.3,563.3,BINANCE,BNBUSDT,1m,crypto,2024-03-21 14:05:32.556060,STRONG_BUY,16,1,9,STRONG_BUY,14,0,1,,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,NEUTRAL,BUY,BUY,NEUTRAL,2,1,8,,NEUTRAL,NEUTRAL,SELL,NEUTRAL,NEUTRAL,BUY,BUY,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711040793902465.0,-0.09090909,0.42121212,0.93333333,69.35477321,69.35477321,97.29344729,90.99905033,98.14814815,81.2345679,234.47657476,223.30491271,16.0969828,36.81204551,18.12407376,36.81204551,18.12407376,1.34911765,0.89294118,2.6,3,0.71717949,0.46816755,0,98.02301122,-1,-2.56410256,0,3.7042806,0,69.14853237,564.8,563.84765751,563.46,563.18965527,562.97,562.55699258,562.27,562.1515396,561.9,561.49858035,561.666,560.66629244,559.407,560.37414805,560.3845,0,562.6,1,562.68893148,1,564.55962963,420.6,479.6,518.2,538.6,577.2,597.6,656.6,479.6,502.138,516.062,538.6,561.138,575.062,597.6,540.575,545.98333333,551.39166667,538.6,562.20833333,567.61666667,573.025,468.2,484.1,527.2,543.1,586.2,602.1,645.2,528.4,543.7,587.4,564.8,561.234,560.11213068,564.42786932,0.61617647,0.179,0,564.8,564.8,BINANCE,BNBUSDT,1m,crypto,2024-03-21 14:06:33.902465,BUY,15,2,9,STRONG_BUY,14,0,1,,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,NEUTRAL,BUY,BUY,NEUTRAL,1,2,8,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,SELL,BUY,NEUTRAL,SELL,NEUTRAL,NEUTRAL
1711040854226184.0,-0.09090909,0.35454545,0.8,72.82286187,72.82286187,96.53817082,97.1579743,96.78760393,90.83043588,230.25577412,275.51748751,18.68055643,41.43623258,16.3225521,41.43623258,16.3225521,2.13705882,1.43441176,3.1,3.5,0.93319015,0.57265925,0,100,0,-4.08163265,0,4.49754663,1,73.78081237,565.7,564.66510501,564.52,563.77996588,563.37,562.93387764,562.545,562.43479094,562.09333333,561.69725194,561.83,560.78343869,559.508,560.43600772,560.405,0,563.1,1,563.20098583,-1,565.88777778,420.6,479.6,518.2,538.6,577.2,597.6,656.6,479.6,502.138,516.062,538.6,561.138,575.062,597.6,540.575,545.98333333,551.39166667,538.6,562.20833333,567.61666667,573.025,468.2,484.1,527.2,543.1,586.2,602.1,645.2,528.4,543.7,587.4,565.7,561.60728,559.80531024,565.28468976,0.89294118,0.019,0,565.7,565.7,BINANCE,BNBUSDT,1m,crypto,2024-03-21 14:07:34.226184,BUY,15,4,7,STRONG_BUY,13,1,1,,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,NEUTRAL,BUY,SELL,NEUTRAL,2,3,6,,NEUTRAL,SELL,SELL,NEUTRAL,NEUTRAL,SELL,BUY,NEUTRAL,NEUTRAL,NEUTRAL,BUY
1711040915598769.0,0,0.4,0.8,75.47925955,75.47925955,93.08390023,94.99748047,95.12093726,96.68556311,208.50670365,257.94732062,21.58260764,44.50035563,14.17321558,44.50035563,14.17321558,2.95823529,2.21382353,3.7,3.9,1.14863508,0.69806524,0,100,0,-8.33333333,0,5.03055018,1,74.00281574,566.5,565.45451445,565.36,564.3935258,563.82,563.34244258,562.845,562.74534553,562.31666667,561.91573726,561.988,560.91216581,559.628,560.50422694,560.4375,0,563.65,1,563.86695965,-1,567.0262963,420.6,479.6,518.2,538.6,577.2,597.6,656.6,479.6,502.138,516.062,538.6,561.138,575.062,597.6,540.575,545.98333333,551.39166667,538.6,562.20833333,567.61666667,573.025,468.2,484.1,527.2,543.1,586.2,602.1,645.2,528.4,543.7,587.4,566.5,562.146552,559.51304862,566.17695138,1.43441176,0.175,0,566.5,566.5,BINANCE,BNBUSDT,1m,crypto,2024-03-21 14:08:35.598769,BUY,15,3,8,STRONG_BUY,13,1,1,,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,NEUTRAL,BUY,SELL,NEUTRAL,2,2,7,,NEUTRAL,NEUTRAL,SELL,NEUTRAL,NEUTRAL,SELL,BUY,NEUTRAL,NEUTRAL,NEUTRAL,BUY
1711040976242789.0,-0.09090909,0.35454545,0.8,67.69609638,76.10799319,88.88888889,92.73494583,94.19501134,95.36785084,149.4526416,215.2014652,22.82139536,39.32719886,17.28898814,42.71863547,13.60574362,3.46823529,2.98382353,3,3.9,1.21081913,0.80316873,-1,90.50266389,0,-20,0,4.06292056,1,70.95623332,565.8,565.61412074,565.9,564.67900045,564.14,563.59372923,563.08,562.95449078,562.48,562.07559685,562.12,561.01283658,559.728,560.55889145,560.46,0,563.65,1,564.07291223,-1,567.2637037,420.6,479.6,518.2,538.6,577.2,597.6,656.6,479.6,502.138,516.062,538.6,561.138,575.062,597.6,540.575,545.98333333,551.39166667,538.6,562.20833333,567.61666667,573.025,468.2,484.1,527.2,543.1,586.2,602.1,645.2,528.4,543.7,587.4,566.7,562.6318968,559.55148757,566.60851243,2.21382353,441.586,-0.15881419,565.8,566.8,BINANCE,BNBUSDT,1m,crypto,2024-03-21 14:09:36.242789,BUY,15,4,7,STRONG_BUY,13,1,1,,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,NEUTRAL,BUY,SELL,NEUTRAL,2,3,6,,NEUTRAL,NEUTRAL,SELL,NEUTRAL,NEUTRAL,SELL,BUY,SELL,NEUTRAL,NEUTRAL,BUY
1711041036858015.0,0.09090909,0.44545455,0.8,68.11774901,67.69609638,85.55555556,89.54648526,88.88888889,92.73494583,116.89814815,146.92773002,23.44962233,38.38943247,18.42666854,38.7125207,18.58174871,3.68411765,3.45117647,3.8,3,1.24121764,0.89077851,0,81.48138886,0,-18.33333333,0,2.79678905,0,67.91916852,565.9,565.70941383,566.12,564.90100037,564.52,563.81337407,563.295,563.14452363,562.63666667,562.22557344,562.23,561.10961209,559.816,560.61203681,560.4795,0,563.65,1,564.26880889,-1,566.95481481,420.6,479.6,518.2,538.6,577.2,597.6,656.6,479.6,502.138,516.062,538.6,561.138,575.062,597.6,540.575,545.98333333,551.39166667,538.6,562.20833333,567.61666667,573.025,468.2,484.1,527.2,543.1,586.2,602.1,645.2,528.4,543.7,587.4,565.9,563.06870712,559.63195482,566.95804518,2.98382353,0.134,0.01767409,565.9,565.9,BINANCE,BNBUSDT,1m,crypto,2024-03-21 14:10:36.858015,BUY,15,2,9,STRONG_BUY,13,1,1,,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,NEUTRAL,BUY,SELL,NEUTRAL,2,1,8,,NEUTRAL,NEUTRAL,SELL,NEUTRAL,NEUTRAL,BUY,BUY,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711041097240980.0,0.18181818,0.49090909,0.8,64.77136014,64.2948208,76.11111111,82.59259259,82.77777778,88.62055933,87.10740934,108.39454738,23.75305641,35.96507524,18.82674936,36.27048082,18.98662097,3.56882353,3.66705882,3.4,3.3,1.18818516,0.94387807,0,64.36569523,0,-25,0,1.83398245,0,61.72002211,565.5,565.52849811,565.98,564.93552923,564.81,563.93092121,563.495,563.26631295,562.74333333,562.33514342,562.322,561.18684554,559.898,560.65574764,560.4935,0,563.65,1,564.3917258,-1,566.13444444,420.6,479.6,518.2,538.6,577.2,597.6,656.6,479.6,502.138,516.062,538.6,561.138,575.062,597.6,540.575,545.98333333,551.39166667,538.6,562.20833333,567.61666667,573.025,468.2,484.1,527.2,543.1,586.2,602.1,645.2,528.4,543.7,587.4,565.5,563.46183641,559.93046637,567.05953363,3.45117647,0.113,0.01768659,565.5,565.5,BINANCE,BNBUSDT,1m,crypto,2024-03-21 14:11:37.240980,BUY,15,1,10,STRONG_BUY,13,1,1,,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,NEUTRAL,BUY,SELL,BUY,2,0,9,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,BUY,BUY,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711041157572284.0,0.09090909,0.04545455,0,48.12485442,47.5657852,45,62.96296296,61.11111111,77.59259259,-24.5398773,17.1477779,20.83583306,29.28766927,33.15923388,29.50554852,33.40591479,2.62235294,3.33852941,1.6,0.7,0.79064316,0.87876955,0,22.84333716,0,-68.33333333,1,-2.22393341,0,41.74419633,562.9,564.05233207,564.72,564.16378011,564.7,563.60008517,563.45,563.0797246,562.68666667,562.25556455,562.3,561.16836276,559.931,560.65148016,560.4795,0,563.7,-1,564.28451478,-1,563.72555556,420.6,479.6,518.2,538.6,577.2,597.6,656.6,479.6,502.138,516.062,538.6,561.138,575.062,597.6,540.575,545.98333333,551.39166667,538.6,562.20833333,567.61666667,573.025,468.2,484.1,527.2,543.1,586.2,602.1,645.2,528.4,543.7,587.4,562.9,566.916,560.14636564,566.75363436,3.66705882,0.012,0.0177683,562.9,562.9,BINANCE,BNBUSDT,1m,crypto,2024-03-21 14:12:37.572284,NEUTRAL,9,8,9,NEUTRAL,7,7,1,,SELL,SELL,SELL,SELL,SELL,BUY,BUY,BUY,BUY,BUY,BUY,BUY,NEUTRAL,SELL,SELL,NEUTRAL,2,1,8,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,BUY,SELL,NEUTRAL,NEUTRAL,BUY,NEUTRAL
1711041217920870.0,-0.09090909,-0.04545455,0,46.07607105,46.07607105,26.66666667,43.51851852,42.77777778,62.22222222,-45.6270726,-36.25566495,20.37398182,28.24482126,34.82709618,28.24482126,34.82709618,1.70970588,2.58823529,-0.6,1.2,0.58237209,0.81438465,0,1.10814693,0,-75,1,-2.49398374,0,35.64941324,562.5,563.44599916,563.8,563.80177051,564.6,563.46084804,563.46,563.01818149,562.71,562.25007913,562.31,561.18696787,559.999,560.66593289,560.477,0,563.7,-1,564.31053617,1,562.26,420.6,479.6,518.2,538.6,577.2,597.6,656.6,479.6,502.138,516.062,538.6,561.138,575.062,597.6,540.575,545.98333333,551.39166667,538.6,562.20833333,567.61666667,573.025,468.2,484.1,527.2,543.1,586.2,602.1,645.2,528.4,543.7,587.4,562.5,566.73536,560.18378267,566.73621733,3.33852941,0.028,0,562.5,562.5,BINANCE,BNBUSDT,1m,crypto,2024-03-21 14:13:37.920870,NEUTRAL,8,9,9,NEUTRAL,7,7,1,,SELL,SELL,SELL,SELL,SELL,SELL,BUY,BUY,BUY,BUY,BUY,BUY,NEUTRAL,SELL,BUY,NEUTRAL,1,2,8,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,SELL,SELL,NEUTRAL,NEUTRAL,BUY,NEUTRAL
1711041278521468.0,-0.09090909,0.08787879,0.26666667,50.01022142,50.01022142,32.77777778,35.37037037,30.55555556,44.81481481,-15.50387597,-33.70741322,20.37125577,25.68411994,35.15659804,25.68411994,35.15659804,1.06235294,1.71823529,-0.1,0.1,0.53651357,0.76774491,0,8.73326357,0,-63.33333333,1,-1.10912892,0,39.02233968,563.2,563.51955499,563.42,563.79648992,564.66,563.49632283,563.535,563.07215938,562.79,562.3137054,562.366,561.2404168,560.083,560.69804336,560.483,0,563.7,-1,564.39525719,1,562.10777778,420.6,479.6,518.2,538.6,577.2,597.6,656.6,479.6,502.138,516.062,538.6,561.138,575.062,597.6,540.575,545.98333333,551.39166667,538.6,562.20833333,567.61666667,573.025,468.2,484.1,527.2,543.1,586.2,602.1,645.2,528.4,543.7,587.4,563.2,566.4452384,560.32110828,566.74889172,2.58823529,0.961,0,563.2,563.2,BINANCE,BNBUSDT,1m,crypto,2024-03-21 14:14:38.521468,NEUTRAL,10,7,9,BUY,9,5,1,,SELL,SELL,SELL,SELL,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,NEUTRAL,SELL,BUY,NEUTRAL,1,2,8,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,SELL,SELL,NEUTRAL,NEUTRAL,BUY,NEUTRAL
1711041339275898.0,-0.09090909,-0.04545455,0,47.86139462,47.86139462,32.22222222,31.11111111,30.55555556,34.62962963,-37.01382796,-29.37686674,20.02825942,24.75454094,33.88418398,24.75454094,33.88418398,0.38,1.01970588,-2,-0.5,0.39417578,0.68792567,0,8.32980041,0,-70,1,-1.53843703,0,36.98282695,562.8,563.19081444,562.82,563.5558058,564.42,563.39553925,563.565,563.03045919,562.85,562.31770465,562.38,561.26353569,560.156,560.71501785,560.486,0,563.7,-1,564.45282617,1,562.0437037,420.6,479.6,518.2,538.6,577.2,597.6,656.6,479.6,502.138,516.062,538.6,561.138,575.062,597.6,540.575,545.98333333,551.39166667,538.6,562.20833333,567.61666667,573.025,468.2,484.1,527.2,543.1,586.2,602.1,645.2,528.4,543.7,587.4,562.8,566.1725241,560.41585726,566.71414274,1.71823529,0.039,0,562.8,562.8,BINANCE,BNBUSDT,1m,crypto,2024-03-21 14:15:39.275898,NEUTRAL,8,9,9,NEUTRAL,7,7,1,,SELL,SELL,SELL,SELL,SELL,SELL,BUY,BUY,BUY,BUY,BUY,BUY,NEUTRAL,SELL,BUY,NEUTRAL,1,2,8,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,SELL,SELL,NEUTRAL,NEUTRAL,BUY,NEUTRAL
1711041399596829.0,-0.27272727,-0.26969697,-0.26666667,41.15886882,41.60459837,15,23.51851852,25,28.7037037,-98.69131949,-78.02807705,21.42360823,22.15111833,39.38878759,22.31877939,39.68691998,-0.27470588,0.26058824,-4.3,-3.3,0.11141688,0.55603132,0,1.98158431,0,-93.33333333,0,-3.40029297,0,34.66774371,561.4,562.30498741,562.28,562.97045268,563.86,563.09346975,563.46,562.84680834,562.83,562.23273507,562.338,561.24100513,560.21,560.70902698,560.4825,0,563.7,-1,564.47787868,1,561.31777778,420.6,479.6,518.2,538.6,577.2,597.6,656.6,479.6,502.138,516.062,538.6,561.138,575.062,597.6,540.575,545.98333333,551.39166667,538.6,562.20833333,567.61666667,573.025,468.2,484.1,527.2,543.1,586.2,602.1,645.2,528.4,543.7,587.4,561.4,565.79072217,560.11730648,566.80269352,1.01970588,0.16,-0.01780944,561.4,561.4,BINANCE,BNBUSDT,1m,crypto,2024-03-21 14:16:39.596829,SELL,5,12,9,SELL,5,9,1,,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,BUY,BUY,BUY,BUY,NEUTRAL,SELL,BUY,SELL,0,3,8,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,SELL,SELL,SELL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711041460016926.0,-0.18181818,-0.22424242,-0.26666667,41.7485385,42.23021565,6.70634921,15.93915344,16.11111111,23.88888889,-90.30231645,-90.02051406,21.89410444,21.49287159,38.21830307,21.66291591,38.52067334,-0.47323529,-0.24058824,-5,-4.1,-0.00984294,0.44540917,0,0.74346058,0,-98.21428571,0,-2.79208785,0,34.99694895,561.5,562.08110271,562.12,562.73284971,563.38,562.95894429,563.415,562.77198824,562.85,562.21153593,562.32,561.25001571,560.275,560.71886761,560.4915,0,563.7,-1,564.4864326,1,561.13222222,420.6,479.6,518.2,538.6,577.2,597.6,656.6,479.6,502.138,516.062,538.6,561.138,575.062,597.6,540.575,545.98333333,551.39166667,538.6,562.20833333,567.61666667,573.025,468.2,484.1,527.2,543.1,586.2,602.1,645.2,528.4,543.7,587.4,561.5,565.43946439,560.00485338,566.82514662,0.26058824,16.518,-0.01780627,561.5,561.5,BINANCE,BNBUSDT,1m,crypto,2024-03-21 14:17:40.016926,SELL,5,11,10,SELL,5,9,1,,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,BUY,BUY,BUY,BUY,NEUTRAL,SELL,BUY,SELL,0,2,9,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,SELL,SELL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711041521367481.0,-0.18181818,-0.35757576,-0.53333333,37.86187145,37.86187145,4.35897436,9.03133903,6.62393162,15.91168091,-118.93168068,-111.3050223,23.38016242,19.50272994,41.08991565,19.50272994,41.08991565,-0.88794118,-0.52441176,-6.1,-5.9,-0.24446105,0.29594795,0,0.60440167,0,-98.46153846,0,-3.71566714,0,38.14351547,560.6,561.38740181,561.42,562.21117456,562.68,562.6567319,563.26,562.57754154,562.79666667,562.11442841,562.256,561.21967524,560.315,560.70881873,560.488,0,563.75,-1,564.29119977,1,560.40037037,420.6,479.6,518.2,538.6,577.2,597.6,656.6,479.6,502.138,516.062,538.6,561.138,575.062,597.6,540.575,545.98333333,551.39166667,538.6,562.20833333,567.61666667,573.025,468.2,484.1,527.2,543.1,586.2,602.1,645.2,528.4,543.7,587.4,560.6,564.94551796,559.53258803,566.98741197,-0.24058824,1.064,0,560.6,560.6,BINANCE,BNBUSDT,1m,crypto,2024-03-21 14:18:41.367481,SELL,3,13,10,STRONG_SELL,3,11,1,,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,BUY,SELL,BUY,NEUTRAL,SELL,BUY,SELL,0,2,9,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,SELL,SELL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
